Freq_GHz	Rm60_Rs5_dBm	Open_Rs5_dBm	Rm60_Rs15_dBm	Open_Rs15_dBm	Rm60_Rs25_dBm	Open_Rs25_dBm	Rm60_Rs35_dBm	Open_Rs35_dBm	Rm60_Rs45_dBm	Open_Rs45_dBm
14.1518	-22.1819	-17.3071	-22.5749	-17.8447	-23.0232	-18.3918	-23.5081	-18.9381	-24.0142	-19.4767
14.1718	-22.1846	-17.3112	-22.5785	-17.8499	-23.0278	-18.3979	-23.5137	-18.945	-24.0207	-19.4843
14.1917	-22.1873	-17.3154	-22.5822	-17.8551	-23.0325	-18.404	-23.5193	-18.952	-24.0272	-19.492
14.2117	-22.19	-17.3195	-22.5858	-17.8603	-23.0371	-18.4102	-23.525	-18.9589	-24.0337	-19.4996
14.2317	-22.1927	-17.3237	-22.5895	-17.8655	-23.0418	-18.4163	-23.5306	-18.9659	-24.0402	-19.5073
14.2516	-22.1954	-17.3279	-22.5932	-17.8708	-23.0465	-18.4225	-23.5362	-18.9728	-24.0467	-19.5149
14.2716	-22.1981	-17.332	-22.5969	-17.876	-23.0512	-18.4286	-23.5419	-18.9798	-24.0533	-19.5226
14.2915	-22.2008	-17.3362	-22.6006	-17.8812	-23.0559	-18.4348	-23.5475	-18.9868	-24.0598	-19.5302
14.3115	-22.2035	-17.3404	-22.6043	-17.8865	-23.0606	-18.441	-23.5532	-18.9937	-24.0663	-19.5379
14.3315	-22.2063	-17.3446	-22.608	-17.8917	-23.0653	-18.4472	-23.5588	-19.0007	-24.0729	-19.5455
14.3514	-22.209	-17.3488	-22.6117	-17.897	-23.07	-18.4533	-23.5645	-19.0077	-24.0794	-19.5532
14.3714	-22.2117	-17.353	-22.6154	-17.9023	-23.0747	-18.4595	-23.5701	-19.0147	-24.0859	-19.5609
14.3913	-22.2145	-17.3573	-22.6191	-17.9075	-23.0794	-18.4657	-23.5758	-19.0217	-24.0925	-19.5685
14.4113	-22.2172	-17.3615	-22.6228	-17.9128	-23.0841	-18.4719	-23.5815	-19.0287	-24.099	-19.5762
14.4313	-22.22	-17.3657	-22.6266	-17.9181	-23.0888	-18.4781	-23.5872	-19.0357	-24.1056	-19.5839
14.4512	-22.2227	-17.37	-22.6303	-17.9234	-23.0936	-18.4844	-23.5929	-19.0427	-24.1122	-19.5916
14.4712	-22.2255	-17.3742	-22.634	-17.9287	-23.0983	-18.4906	-23.5985	-19.0497	-24.1187	-19.5992
14.4911	-22.2282	-17.3785	-22.6378	-17.934	-23.103	-18.4968	-23.6042	-19.0567	-24.1253	-19.6069
14.5111	-22.231	-17.3828	-22.6415	-17.9393	-23.1078	-18.503	-23.6099	-19.0637	-24.1319	-19.6146
14.5311	-22.2338	-17.3871	-22.6453	-17.9447	-23.1125	-18.5093	-23.6156	-19.0707	-24.1385	-19.6223
14.551	-22.2365	-17.3913	-22.649	-17.95	-23.1173	-18.5155	-23.6213	-19.0778	-24.145	-19.63
14.571	-22.2393	-17.3956	-22.6528	-17.9553	-23.122	-18.5218	-23.6271	-19.0848	-24.1516	-19.6377
14.5909	-22.2421	-17.3999	-22.6566	-17.9607	-23.1268	-18.528	-23.6328	-19.0918	-24.1582	-19.6454
14.6109	-22.2449	-17.4042	-22.6603	-17.966	-23.1316	-18.5343	-23.6385	-19.0988	-24.1648	-19.6531
14.6309	-22.2477	-17.4086	-22.6641	-17.9714	-23.1364	-18.5405	-23.6442	-19.1059	-24.1714	-19.6608
14.6508	-22.2505	-17.4129	-22.6679	-17.9768	-23.1411	-18.5468	-23.65	-19.1129	-24.178	-19.6685
14.6708	-22.2533	-17.4172	-22.6717	-17.9821	-23.1459	-18.5531	-23.6557	-19.12	-24.1846	-19.6762
14.6907	-22.2561	-17.4216	-22.6755	-17.9875	-23.1507	-18.5594	-23.6614	-19.127	-24.1912	-19.6839
14.7107	-22.2589	-17.4259	-22.6793	-17.9929	-23.1555	-18.5656	-23.6672	-19.1341	-24.1978	-19.6916
14.7307	-22.2617	-17.4303	-22.6831	-17.9983	-23.1603	-18.5719	-23.6729	-19.1411	-24.2044	-19.6993
14.7506	-22.2646	-17.4347	-22.6869	-18.0037	-23.1651	-18.5782	-23.6787	-19.1482	-24.2111	-19.707
14.7706	-22.2674	-17.439	-22.6907	-18.0091	-23.1699	-18.5845	-23.6844	-19.1553	-24.2177	-19.7147
14.7905	-22.2702	-17.4434	-22.6945	-18.0145	-23.1747	-18.5908	-23.6902	-19.1624	-24.2243	-19.7224
14.8105	-22.2731	-17.4478	-22.6984	-18.0199	-23.1796	-18.5972	-23.696	-19.1694	-24.2309	-19.7302
14.8305	-22.2759	-17.4522	-22.7022	-18.0254	-23.1844	-18.6035	-23.7017	-19.1765	-24.2376	-19.7379
14.8504	-22.2787	-17.4566	-22.706	-18.0308	-23.1892	-18.6098	-23.7075	-19.1836	-24.2442	-19.7456
14.8704	-22.2816	-17.461	-22.7099	-18.0362	-23.1941	-18.6161	-23.7133	-19.1907	-24.2509	-19.7533
14.8903	-22.2844	-17.4654	-22.7137	-18.0417	-23.1989	-18.6225	-23.7191	-19.1978	-24.2575	-19.7611
14.9103	-22.2873	-17.4699	-22.7176	-18.0472	-23.2037	-18.6288	-23.7249	-19.2049	-24.2641	-19.7688
14.9303	-22.2902	-17.4743	-22.7214	-18.0526	-23.2086	-18.6352	-23.7307	-19.212	-24.2708	-19.7765
14.9502	-22.293	-17.4788	-22.7253	-18.0581	-23.2135	-18.6415	-23.7365	-19.2191	-24.2775	-19.7843
14.9702	-22.2959	-17.4832	-22.7291	-18.0636	-23.2183	-18.6479	-23.7423	-19.2262	-24.2841	-19.792
14.9901	-22.2988	-17.4877	-22.733	-18.069	-23.2232	-18.6542	-23.7481	-19.2333	-24.2908	-19.7998
15.0101	-22.3017	-17.4922	-22.7369	-18.0745	-23.2281	-18.6606	-23.7539	-19.2404	-24.2974	-19.8075
15.0301	-22.3045	-17.4966	-22.7408	-18.08	-23.2329	-18.667	-23.7597	-19.2475	-24.3041	-19.8152
15.05	-22.3074	-17.5011	-22.7447	-18.0855	-23.2378	-18.6734	-23.7655	-19.2546	-24.3108	-19.823
15.07	-22.3103	-17.5056	-22.7485	-18.091	-23.2427	-18.6798	-23.7714	-19.2618	-24.3175	-19.8307
15.0899	-22.3132	-17.5101	-22.7524	-18.0966	-23.2476	-18.6861	-23.7772	-19.2689	-24.3242	-19.8385
15.1099	-22.3161	-17.5146	-22.7563	-18.1021	-23.2525	-18.6925	-23.783	-19.276	-24.3308	-19.8463
15.1299	-22.3191	-17.5191	-22.7602	-18.1076	-23.2574	-18.6989	-23.7889	-19.2832	-24.3375	-19.854
15.1498	-22.322	-17.5237	-22.7642	-18.1132	-23.2623	-18.7053	-23.7947	-19.2903	-24.3442	-19.8618
15.1698	-22.3249	-17.5282	-22.7681	-18.1187	-23.2672	-18.7118	-23.8006	-19.2975	-24.3509	-19.8695
15.1897	-22.3278	-17.5328	-22.772	-18.1243	-23.2721	-18.7182	-23.8064	-19.3046	-24.3576	-19.8773
15.2097	-22.3307	-17.5373	-22.7759	-18.1298	-23.277	-18.7246	-23.8123	-19.3118	-24.3643	-19.8851
15.2297	-22.3337	-17.5419	-22.7798	-18.1354	-23.282	-18.731	-23.8181	-19.3189	-24.371	-19.8928
15.2496	-22.3366	-17.5464	-22.7838	-18.141	-23.2869	-18.7375	-23.824	-19.3261	-24.3777	-19.9006
15.2696	-22.3396	-17.551	-22.7877	-18.1465	-23.2918	-18.7439	-23.8299	-19.3332	-24.3844	-19.9084
15.2895	-22.3425	-17.5556	-22.7917	-18.1521	-23.2968	-18.7503	-23.8357	-19.3404	-24.3912	-19.9161
15.3095	-22.3455	-17.5602	-22.7956	-18.1577	-23.3017	-18.7568	-23.8416	-19.3476	-24.3979	-19.9239
15.3295	-22.3484	-17.5648	-22.7996	-18.1633	-23.3067	-18.7633	-23.8475	-19.3548	-24.4046	-19.9317
15.3494	-22.3514	-17.5694	-22.8035	-18.1689	-23.3116	-18.7697	-23.8534	-19.3619	-24.4113	-19.9395
15.3694	-22.3543	-17.574	-22.8075	-18.1745	-23.3166	-18.7762	-23.8593	-19.3691	-24.4181	-19.9473
15.3893	-22.3573	-17.5786	-22.8115	-18.1802	-23.3216	-18.7826	-23.8652	-19.3763	-24.4248	-19.955
15.4093	-22.3603	-17.5833	-22.8155	-18.1858	-23.3265	-18.7891	-23.8711	-19.3835	-24.4315	-19.9628
15.4293	-22.3633	-17.5879	-22.8194	-18.1914	-23.3315	-18.7956	-23.877	-19.3907	-24.4383	-19.9706
15.4492	-22.3662	-17.5926	-22.8234	-18.1971	-23.3365	-18.8021	-23.8829	-19.3979	-24.445	-19.9784
15.4692	-22.3692	-17.5972	-22.8274	-18.2027	-23.3415	-18.8086	-23.8888	-19.4051	-24.4518	-19.9862
15.4891	-22.3722	-17.6019	-22.8314	-18.2084	-23.3465	-18.8151	-23.8947	-19.4123	-24.4585	-19.994
15.5091	-22.3752	-17.6065	-22.8354	-18.214	-23.3515	-18.8216	-23.9006	-19.4195	-24.4653	-20.0018
15.5291	-22.3782	-17.6112	-22.8394	-18.2197	-23.3565	-18.8281	-23.9066	-19.4267	-24.472	-20.0096
15.549	-22.3812	-17.6159	-22.8434	-18.2254	-23.3615	-18.8346	-23.9125	-19.4339	-24.4788	-20.0174
15.569	-22.3843	-17.6206	-22.8474	-18.2311	-23.3665	-18.8411	-23.9184	-19.4411	-24.4856	-20.0252
15.5889	-22.3873	-17.6253	-22.8515	-18.2367	-23.3715	-18.8476	-23.9244	-19.4484	-24.4923	-20.033
15.6089	-22.3903	-17.63	-22.8555	-18.2424	-23.3765	-18.8542	-23.9303	-19.4556	-24.4991	-20.0408
15.6289	-22.3933	-17.6347	-22.8595	-18.2481	-23.3815	-18.8607	-23.9363	-19.4628	-24.5059	-20.0486
15.6488	-22.3963	-17.6395	-22.8636	-18.2539	-23.3866	-18.8672	-23.9422	-19.4701	-24.5126	-20.0564
15.6688	-22.3994	-17.6442	-22.8676	-18.2596	-23.3916	-18.8738	-23.9482	-19.4773	-24.5194	-20.0642
15.6887	-22.4024	-17.649	-22.8717	-18.2653	-23.3966	-18.8803	-23.9541	-19.4845	-24.5262	-20.072
15.7087	-22.4055	-17.6537	-22.8757	-18.271	-23.4017	-18.8869	-23.9601	-19.4918	-24.533	-20.0798
15.7287	-22.4085	-17.6585	-22.8798	-18.2768	-23.4067	-18.8934	-23.9661	-19.499	-24.5398	-20.0877
15.7486	-22.4116	-17.6632	-22.8838	-18.2825	-23.4118	-18.9	-23.972	-19.5063	-24.5466	-20.0955
15.7686	-22.4146	-17.668	-22.8879	-18.2882	-23.4168	-18.9066	-23.978	-19.5135	-24.5534	-20.1033
15.7885	-22.4177	-17.6728	-22.892	-18.294	-23.4219	-18.9132	-23.984	-19.5208	-24.5602	-20.1111
15.8085	-22.4208	-17.6776	-22.896	-18.2998	-23.427	-18.9197	-23.99	-19.528	-24.567	-20.119
15.8285	-22.4238	-17.6824	-22.9001	-18.3055	-23.432	-18.9263	-23.996	-19.5353	-24.5738	-20.1268
15.8484	-22.4269	-17.6872	-22.9042	-18.3113	-23.4371	-18.9329	-24.002	-19.5426	-24.5806	-20.1346
15.8684	-22.43	-17.692	-22.9083	-18.3171	-23.4422	-18.9395	-24.008	-19.5498	-24.5874	-20.1424
15.8883	-22.4331	-17.6968	-22.9124	-18.3229	-23.4473	-18.9461	-24.014	-19.5571	-24.5942	-20.1503
15.9083	-22.4362	-17.7017	-22.9165	-18.3287	-23.4524	-18.9527	-24.02	-19.5644	-24.601	-20.1581
15.9283	-22.4393	-17.7065	-22.9206	-18.3345	-23.4575	-18.9593	-24.026	-19.5717	-24.6079	-20.1659
15.9482	-22.4424	-17.7114	-22.9247	-18.3403	-23.4626	-18.9659	-24.032	-19.579	-24.6147	-20.1738
15.9682	-22.4455	-17.7162	-22.9288	-18.3461	-23.4677	-18.9726	-24.038	-19.5862	-24.6215	-20.1816
15.9881	-22.4486	-17.7211	-22.933	-18.3519	-23.4728	-18.9792	-24.044	-19.5935	-24.6284	-20.1895
16.0081	-22.4517	-17.726	-22.9371	-18.3577	-23.4779	-18.9858	-24.0501	-19.6008	-24.6352	-20.1973
16.0281	-22.4548	-17.7308	-22.9412	-18.3636	-23.483	-18.9924	-24.0561	-19.6081	-24.642	-20.2051
16.048	-22.458	-17.7357	-22.9454	-18.3694	-23.4882	-18.9991	-24.0621	-19.6154	-24.6489	-20.213
16.068	-22.4611	-17.7406	-22.9495	-18.3753	-23.4933	-19.0057	-24.0682	-19.6227	-24.6557	-20.2208
16.0879	-22.4642	-17.7455	-22.9536	-18.3811	-23.4984	-19.0124	-24.0742	-19.63	-24.6626	-20.2287
16.1079	-22.4674	-17.7504	-22.9578	-18.387	-23.5036	-19.019	-24.0803	-19.6373	-24.6694	-20.2365
16.1279	-22.4705	-17.7554	-22.962	-18.3929	-23.5087	-19.0257	-24.0863	-19.6447	-24.6763	-20.2444
16.1478	-22.4737	-17.7603	-22.9661	-18.3987	-23.5139	-19.0324	-24.0924	-19.652	-24.6831	-20.2522
16.1678	-22.4768	-17.7652	-22.9703	-18.4046	-23.519	-19.039	-24.0984	-19.6593	-24.69	-20.2601
16.1877	-22.48	-17.7702	-22.9745	-18.4105	-23.5242	-19.0457	-24.1045	-19.6666	-24.6968	-20.2679
16.2077	-22.4831	-17.7751	-22.9786	-18.4164	-23.5293	-19.0524	-24.1105	-19.6739	-24.7037	-20.2758
16.2277	-22.4863	-17.7801	-22.9828	-18.4223	-23.5345	-19.0591	-24.1166	-19.6813	-24.7106	-20.2837
16.2476	-22.4895	-17.7851	-22.987	-18.4282	-23.5397	-19.0657	-24.1227	-19.6886	-24.7175	-20.2915
16.2676	-22.4927	-17.79	-22.9912	-18.4341	-23.5448	-19.0724	-24.1288	-19.6959	-24.7243	-20.2994
16.2875	-22.4958	-17.795	-22.9954	-18.44	-23.55	-19.0791	-24.1348	-19.7033	-24.7312	-20.3073
16.3075	-22.499	-17.8	-22.9996	-18.446	-23.5552	-19.0858	-24.1409	-19.7106	-24.7381	-20.3151
16.3275	-22.5022	-17.805	-23.0038	-18.4519	-23.5604	-19.0926	-24.147	-19.718	-24.745	-20.323
16.3474	-22.5054	-17.81	-23.008	-18.4578	-23.5656	-19.0993	-24.1531	-19.7253	-24.7519	-20.3309
16.3674	-22.5086	-17.815	-23.0122	-18.4638	-23.5708	-19.106	-24.1592	-19.7327	-24.7587	-20.3387
16.3873	-22.5118	-17.8201	-23.0164	-18.4697	-23.576	-19.1127	-24.1653	-19.74	-24.7656	-20.3466
16.4073	-22.515	-17.8251	-23.0207	-18.4757	-23.5812	-19.1194	-24.1714	-19.7474	-24.7725	-20.3545
16.4273	-22.5182	-17.8301	-23.0249	-18.4817	-23.5864	-19.1262	-24.1775	-19.7547	-24.7794	-20.3624
16.4472	-22.5215	-17.8352	-23.0291	-18.4876	-23.5916	-19.1329	-24.1836	-19.7621	-24.7863	-20.3702
16.4672	-22.5247	-17.8402	-23.0334	-18.4936	-23.5969	-19.1396	-24.1898	-19.7695	-24.7932	-20.3781
16.4871	-22.5279	-17.8453	-23.0376	-18.4996	-23.6021	-19.1464	-24.1959	-19.7768	-24.8001	-20.386
16.5071	-22.5312	-17.8504	-23.0419	-18.5056	-23.6073	-19.1531	-24.202	-19.7842	-24.8071	-20.3939
16.5271	-22.5344	-17.8555	-23.0461	-18.5116	-23.6126	-19.1599	-24.2081	-19.7916	-24.814	-20.4018
16.547	-22.5376	-17.8605	-23.0504	-18.5176	-23.6178	-19.1667	-24.2143	-19.799	-24.8209	-20.4096
16.567	-22.5409	-17.8656	-23.0547	-18.5236	-23.623	-19.1734	-24.2204	-19.8064	-24.8278	-20.4175
16.5869	-22.5441	-17.8708	-23.0589	-18.5296	-23.6283	-19.1802	-24.2266	-19.8137	-24.8347	-20.4254
16.6069	-22.5474	-17.8759	-23.0632	-18.5356	-23.6336	-19.187	-24.2327	-19.8211	-24.8417	-20.4333
16.6269	-22.5507	-17.881	-23.0675	-18.5417	-23.6388	-19.1937	-24.2388	-19.8285	-24.8486	-20.4412
16.6468	-22.5539	-17.8861	-23.0718	-18.5477	-23.6441	-19.2005	-24.245	-19.8359	-24.8555	-20.4491
16.6668	-22.5572	-17.8913	-23.0761	-18.5538	-23.6493	-19.2073	-24.2512	-19.8433	-24.8624	-20.457
16.6867	-22.5605	-17.8964	-23.0804	-18.5598	-23.6546	-19.2141	-24.2573	-19.8507	-24.8694	-20.4649
16.7067	-22.5638	-17.9016	-23.0847	-18.5659	-23.6599	-19.2209	-24.2635	-19.8581	-24.8763	-20.4728
16.7267	-22.5671	-17.9067	-23.089	-18.5719	-23.6652	-19.2277	-24.2696	-19.8655	-24.8833	-20.4807
16.7466	-22.5703	-17.9119	-23.0933	-18.578	-23.6705	-19.2345	-24.2758	-19.8729	-24.8902	-20.4886
16.7666	-22.5736	-17.9171	-23.0976	-18.5841	-23.6758	-19.2413	-24.282	-19.8804	-24.8971	-20.4965
16.7865	-22.5769	-17.9222	-23.1019	-18.5902	-23.6811	-19.2482	-24.2882	-19.8878	-24.9041	-20.5044
16.8065	-22.5802	-17.9274	-23.1062	-18.5962	-23.6864	-19.255	-24.2944	-19.8952	-24.911	-20.5123
16.8265	-22.5836	-17.9326	-23.1106	-18.6023	-23.6917	-19.2618	-24.3005	-19.9026	-24.918	-20.5202
16.8464	-22.5869	-17.9378	-23.1149	-18.6084	-23.697	-19.2686	-24.3067	-19.91	-24.925	-20.5281
16.8664	-22.5902	-17.9431	-23.1192	-18.6145	-23.7023	-19.2755	-24.3129	-19.9175	-24.9319	-20.536
16.8863	-22.5935	-17.9483	-23.1236	-18.6207	-23.7076	-19.2823	-24.3191	-19.9249	-24.9389	-20.5439
16.9063	-22.5968	-17.9535	-23.1279	-18.6268	-23.7129	-19.2892	-24.3253	-19.9323	-24.9459	-20.5518
16.9263	-22.6002	-17.9588	-23.1323	-18.6329	-23.7183	-19.296	-24.3315	-19.9398	-24.9528	-20.5597
16.9462	-22.6035	-17.964	-23.1367	-18.639	-23.7236	-19.3029	-24.3377	-19.9472	-24.9598	-20.5676
16.9662	-22.6069	-17.9693	-23.141	-18.6452	-23.7289	-19.3097	-24.3439	-19.9546	-24.9668	-20.5755
16.9861	-22.6102	-17.9745	-23.1454	-18.6513	-23.7343	-19.3166	-24.3502	-19.9621	-24.9737	-20.5835
17.0061	-22.6136	-17.9798	-23.1498	-18.6575	-23.7396	-19.3234	-24.3564	-19.9695	-24.9807	-20.5914
17.0261	-22.6169	-17.9851	-23.1541	-18.6636	-23.745	-19.3303	-24.3626	-19.977	-24.9877	-20.5993
17.046	-22.6203	-17.9904	-23.1585	-18.6698	-23.7503	-19.3372	-24.3688	-19.9844	-24.9947	-20.6072
17.066	-22.6237	-17.9957	-23.1629	-18.676	-23.7557	-19.3441	-24.3751	-19.9919	-25.0017	-20.6151
17.0859	-22.627	-18.001	-23.1673	-18.6821	-23.761	-19.351	-24.3813	-19.9993	-25.0087	-20.6231
17.1059	-22.6304	-18.0063	-23.1717	-18.6883	-23.7664	-19.3578	-24.3875	-20.0068	-25.0157	-20.631
17.1259	-22.6338	-18.0116	-23.1761	-18.6945	-23.7718	-19.3647	-24.3938	-20.0143	-25.0227	-20.6389
17.1458	-22.6372	-18.0169	-23.1805	-18.7007	-23.7772	-19.3716	-24.4	-20.0217	-25.0297	-20.6468
17.1658	-22.6406	-18.0223	-23.1849	-18.7069	-23.7825	-19.3785	-24.4063	-20.0292	-25.0367	-20.6548
17.1857	-22.644	-18.0276	-23.1894	-18.7131	-23.7879	-19.3855	-24.4125	-20.0367	-25.0437	-20.6627
17.2057	-22.6474	-18.033	-23.1938	-18.7193	-23.7933	-19.3924	-24.4188	-20.0442	-25.0507	-20.6706
17.2257	-22.6508	-18.0383	-23.1982	-18.7255	-23.7987	-19.3993	-24.425	-20.0516	-25.0577	-20.6785
17.2456	-22.6542	-18.0437	-23.2026	-18.7318	-23.8041	-19.4062	-24.4313	-20.0591	-25.0647	-20.6865
17.2656	-22.6576	-18.0491	-23.2071	-18.738	-23.8095	-19.4131	-24.4376	-20.0666	-25.0717	-20.6944
17.2855	-22.661	-18.0545	-23.2115	-18.7442	-23.8149	-19.4201	-24.4438	-20.0741	-25.0787	-20.7023
17.3055	-22.6645	-18.0599	-23.216	-18.7505	-23.8203	-19.427	-24.4501	-20.0816	-25.0857	-20.7103
17.3255	-22.6679	-18.0653	-23.2204	-18.7567	-23.8257	-19.4339	-24.4564	-20.0891	-25.0927	-20.7182
17.3454	-22.6713	-18.0707	-23.2249	-18.763	-23.8312	-19.4409	-24.4627	-20.0966	-25.0998	-20.7262
17.3654	-22.6748	-18.0761	-23.2293	-18.7693	-23.8366	-19.4478	-24.469	-20.1041	-25.1068	-20.7341
17.3853	-22.6782	-18.0815	-23.2338	-18.7755	-23.842	-19.4548	-24.4752	-20.1116	-25.1138	-20.742
17.4053	-22.6817	-18.0869	-23.2383	-18.7818	-23.8474	-19.4617	-24.4815	-20.1191	-25.1209	-20.75
17.4253	-22.6851	-18.0924	-23.2427	-18.7881	-23.8529	-19.4687	-24.4878	-20.1266	-25.1279	-20.7579
17.4452	-22.6886	-18.0978	-23.2472	-18.7944	-23.8583	-19.4757	-24.4941	-20.1341	-25.1349	-20.7659
17.4652	-22.692	-18.1033	-23.2517	-18.8007	-23.8638	-19.4826	-24.5004	-20.1416	-25.142	-20.7738
17.4851	-22.6955	-18.1087	-23.2562	-18.807	-23.8692	-19.4896	-24.5067	-20.1491	-25.149	-20.7817
17.5051	-22.699	-18.1142	-23.2607	-18.8133	-23.8747	-19.4966	-24.513	-20.1566	-25.1561	-20.7897
17.5251	-22.7025	-18.1197	-23.2652	-18.8196	-23.8801	-19.5036	-24.5194	-20.1641	-25.1631	-20.7976
17.545	-22.7059	-18.1252	-23.2697	-18.8259	-23.8856	-19.5105	-24.5257	-20.1717	-25.1701	-20.8056
17.565	-22.7094	-18.1307	-23.2742	-18.8322	-23.8911	-19.5175	-24.532	-20.1792	-25.1772	-20.8135
17.5849	-22.7129	-18.1362	-23.2787	-18.8386	-23.8965	-19.5245	-24.5383	-20.1867	-25.1842	-20.8215
17.6049	-22.7164	-18.1417	-23.2833	-18.8449	-23.902	-19.5315	-24.5446	-20.1942	-25.1913	-20.8294
17.6249	-22.7199	-18.1472	-23.2878	-18.8512	-23.9075	-19.5385	-24.551	-20.2018	-25.1984	-20.8374
17.6448	-22.7234	-18.1527	-23.2923	-18.8576	-23.913	-19.5455	-24.5573	-20.2093	-25.2054	-20.8453
17.6648	-22.7269	-18.1583	-23.2968	-18.8639	-23.9185	-19.5526	-24.5636	-20.2168	-25.2125	-20.8533
17.6847	-22.7305	-18.1638	-23.3014	-18.8703	-23.924	-19.5596	-24.57	-20.2244	-25.2196	-20.8613
17.7047	-22.734	-18.1694	-23.3059	-18.8767	-23.9295	-19.5666	-24.5763	-20.2319	-25.2266	-20.8692
17.7247	-22.7375	-18.1749	-23.3105	-18.883	-23.935	-19.5736	-24.5827	-20.2395	-25.2337	-20.8772
17.7446	-22.741	-18.1805	-23.315	-18.8894	-23.9405	-19.5807	-24.589	-20.247	-25.2408	-20.8851
17.7646	-22.7446	-18.1861	-23.3196	-18.8958	-23.946	-19.5877	-24.5954	-20.2546	-25.2478	-20.8931
17.7845	-22.7481	-18.1916	-23.3241	-18.9022	-23.9515	-19.5947	-24.6017	-20.2621	-25.2549	-20.9011
17.8045	-22.7517	-18.1972	-23.3287	-18.9086	-23.957	-19.6018	-24.6081	-20.2697	-25.262	-20.909
17.8245	-22.7552	-18.2028	-23.3333	-18.915	-23.9626	-19.6088	-24.6145	-20.2772	-25.2691	-20.917
17.8444	-22.7588	-18.2084	-23.3379	-18.9214	-23.9681	-19.6159	-24.6208	-20.2848	-25.2762	-20.9249
17.8644	-22.7623	-18.214	-23.3424	-18.9278	-23.9736	-19.6229	-24.6272	-20.2923	-25.2832	-20.9329
17.8843	-22.7659	-18.2197	-23.347	-18.9342	-23.9792	-19.63	-24.6336	-20.2999	-25.2903	-20.9409
17.9043	-22.7695	-18.2253	-23.3516	-18.9407	-23.9847	-19.637	-24.64	-20.3075	-25.2974	-20.9488
17.9243	-22.773	-18.2309	-23.3562	-18.9471	-23.9902	-19.6441	-24.6463	-20.315	-25.3045	-20.9568
17.9442	-22.7766	-18.2366	-23.3608	-18.9535	-23.9958	-19.6512	-24.6527	-20.3226	-25.3116	-20.9648
17.9642	-22.7802	-18.2422	-23.3654	-18.96	-24.0013	-19.6582	-24.6591	-20.3302	-25.3187	-20.9728
17.9841	-22.7838	-18.2479	-23.37	-18.9664	-24.0069	-19.6653	-24.6655	-20.3378	-25.3258	-20.9807
18.0041	-22.7874	-18.2535	-23.3747	-18.9729	-24.0125	-19.6724	-24.6719	-20.3453	-25.3329	-20.9887
18.0241	-22.791	-18.2592	-23.3793	-18.9794	-24.018	-19.6795	-24.6783	-20.3529	-25.34	-20.9967
18.044	-22.7946	-18.2649	-23.3839	-18.9858	-24.0236	-19.6866	-24.6847	-20.3605	-25.3471	-21.0046
18.064	-22.7982	-18.2706	-23.3885	-18.9923	-24.0292	-19.6937	-24.6911	-20.3681	-25.3542	-21.0126
18.0839	-22.8018	-18.2763	-23.3932	-18.9988	-24.0348	-19.7008	-24.6975	-20.3757	-25.3614	-21.0206
18.1039	-22.8054	-18.282	-23.3978	-19.0053	-24.0403	-19.7079	-24.7039	-20.3833	-25.3685	-21.0286
18.1239	-22.8091	-18.2877	-23.4024	-19.0118	-24.0459	-19.715	-24.7103	-20.3909	-25.3756	-21.0365
18.1438	-22.8127	-18.2934	-23.4071	-19.0183	-24.0515	-19.7221	-24.7167	-20.3985	-25.3827	-21.0445
18.1638	-22.8163	-18.2992	-23.4117	-19.0248	-24.0571	-19.7292	-24.7232	-20.4061	-25.3898	-21.0525
18.1837	-22.82	-18.3049	-23.4164	-19.0313	-24.0627	-19.7363	-24.7296	-20.4137	-25.3969	-21.0605
18.2037	-22.8236	-18.3106	-23.4211	-19.0378	-24.0683	-19.7435	-24.736	-20.4213	-25.4041	-21.0685
18.2237	-22.8273	-18.3164	-23.4257	-19.0443	-24.0739	-19.7506	-24.7424	-20.4289	-25.4112	-21.0764
18.2436	-22.8309	-18.3222	-23.4304	-19.0508	-24.0795	-19.7577	-24.7489	-20.4365	-25.4183	-21.0844
18.2636	-22.8346	-18.3279	-23.4351	-19.0574	-24.0852	-19.7649	-24.7553	-20.4441	-25.4255	-21.0924
18.2835	-22.8382	-18.3337	-23.4398	-19.0639	-24.0908	-19.772	-24.7618	-20.4517	-25.4326	-21.1004
18.3035	-22.8419	-18.3395	-23.4445	-19.0704	-24.0964	-19.7791	-24.7682	-20.4593	-25.4397	-21.1084
18.3235	-22.8456	-18.3453	-23.4491	-19.077	-24.102	-19.7863	-24.7746	-20.4669	-25.4469	-21.1164
18.3434	-22.8492	-18.3511	-23.4538	-19.0836	-24.1077	-19.7934	-24.7811	-20.4746	-25.454	-21.1244
18.3634	-22.8529	-18.3569	-23.4585	-19.0901	-24.1133	-19.8006	-24.7875	-20.4822	-25.4611	-21.1323
18.3833	-22.8566	-18.3627	-23.4632	-19.0967	-24.1189	-19.8078	-24.794	-20.4898	-25.4683	-21.1403
18.4033	-22.8603	-18.3685	-23.468	-19.1033	-24.1246	-19.8149	-24.8005	-20.4974	-25.4754	-21.1483
18.4233	-22.864	-18.3743	-23.4727	-19.1098	-24.1302	-19.8221	-24.8069	-20.5051	-25.4826	-21.1563
18.4432	-22.8677	-18.3802	-23.4774	-19.1164	-24.1359	-19.8293	-24.8134	-20.5127	-25.4897	-21.1643
18.4632	-22.8714	-18.386	-23.4821	-19.123	-24.1415	-19.8364	-24.8199	-20.5203	-25.4969	-21.1723
