Freq_GHz	Model_dBm
2.1059791	-17.987193
2.1159591	-17.987463
2.1259391	-17.987735
2.1359191	-17.988008
2.1458991	-17.988282
2.1558791	-17.988558
2.1658591	-17.988834
2.1758391	-17.989113
2.1858191	-17.989392
2.1957991	-17.989673
2.2057791	-17.989955
2.2157591	-17.990238
2.2257391	-17.990523
2.235719	-17.990809
2.245699	-17.991096
2.255679	-17.991384
2.265659	-17.991674
2.275639	-17.991965
2.285619	-17.992258
2.295599	-17.992551
2.305579	-17.992846
2.315559	-17.993143
2.325539	-17.99344
2.335519	-17.993739
2.345499	-17.994039
2.355479	-17.994341
2.365459	-17.994643
2.375439	-17.994948
2.385419	-17.995253
2.395399	-17.99556
2.405379	-17.995867
2.415359	-17.996177
2.425339	-17.996487
2.435319	-17.996799
2.445299	-17.997112
2.455279	-17.997427
2.4652589	-17.997742
2.4752389	-17.998059
2.4852189	-17.998378
2.4951989	-17.998697
2.5051789	-17.999018
2.5151589	-17.99934
2.5251389	-17.999664
2.5351189	-17.999989
2.5450989	-18.000315
2.5550789	-18.000642
2.5650589	-18.000971
2.5750389	-18.001301
2.5850189	-18.001632
2.5949989	-18.001965
2.6049789	-18.002299
2.6149589	-18.002634
2.6249389	-18.002971
2.6349189	-18.003308
2.6448989	-18.003648
2.6548789	-18.003988
2.6648589	-18.00433
2.6748389	-18.004673
2.6848188	-18.005017
2.6947988	-18.005363
2.7047788	-18.00571
2.7147588	-18.006058
2.7247388	-18.006407
2.7347188	-18.006758
2.7446988	-18.00711
2.7546788	-18.007464
2.7646588	-18.007819
2.7746388	-18.008175
2.7846188	-18.008532
2.7945988	-18.008891
2.8045788	-18.009251
2.8145588	-18.009612
2.8245388	-18.009975
2.8345188	-18.010339
2.8444988	-18.010704
2.8544788	-18.01107
2.8644588	-18.011438
2.8744388	-18.011807
2.8844188	-18.012178
2.8943988	-18.012549
2.9043788	-18.012923
2.9143587	-18.013297
2.9243387	-18.013673
2.9343187	-18.01405
2.9442987	-18.014428
2.9542787	-18.014807
2.9642587	-18.015188
2.9742387	-18.015571
2.9842187	-18.015954
2.9941987	-18.016339
3.0041787	-18.016725
3.0141587	-18.017112
3.0241387	-18.017501
3.0341187	-18.017891
3.0440987	-18.018283
3.0540787	-18.018675
3.0640587	-18.019069
3.0740387	-18.019465
3.0840187	-18.019861
3.0939987	-18.020259
3.1039787	-18.020659
3.1139587	-18.021059
3.1239387	-18.021461
3.1339186	-18.021864
3.1438986	-18.022269
3.1538786	-18.022675
3.1638586	-18.023082
3.1738386	-18.02349
3.1838186	-18.0239
3.1937986	-18.024311
3.2037786	-18.024723
3.2137586	-18.025137
3.2237386	-18.025552
3.2337186	-18.025969
3.2436986	-18.026386
3.2536786	-18.026805
3.2636586	-18.027225
3.2736386	-18.027647
3.2836186	-18.02807
3.2935986	-18.028494
3.3035786	-18.02892
3.3135586	-18.029347
3.3235386	-18.029775
3.3335186	-18.030205
3.3434986	-18.030635
3.3534786	-18.031068
3.3634585	-18.031501
3.3734385	-18.031936
3.3834185	-18.032372
