Freq_GHz	S11_meas_dB	S11_meas_deg	S11_fit_dB	S11_fit_deg	Re_S11_meas	Im_S11_meas	Re_S11_fit	Im_S11_fit
31.6021	-3.4896901	141.14886	-3.3896327	145.35158	-0.52110996	0.41974952	-0.5568481	0.3848387
31.80205	-3.366297	139.71768	-3.3504428	144.66742	-0.51776713	0.43882385	-0.55471035	0.39323061
32.002	-3.4282186	139.99951	-3.3118546	143.98744	-0.51622605	0.43317262	-0.5524535	0.40156603
32.20195	-3.3930876	137.88583	-3.2738608	143.31164	-0.5019244	0.45374903	-0.55007963	0.40984292
32.4019	-3.3510094	137.26732	-3.2364539	142.64	-0.49941053	0.46137045	-0.54759087	0.41805933
32.60185	-3.3291543	136.44072	-3.1996264	141.97252	-0.49394392	0.4697075	-0.54498937	0.42621339
32.8018	-3.2935123	135.52654	-3.1633709	141.30919	-0.48838693	0.47949201	-0.54227729	0.4343033
33.00175	-3.3542259	134.74954	-3.12768	140.64998	-0.47848346	0.48268509	-0.53945681	0.44232732
33.2017	-3.2120595	133.50117	-3.0925465	139.99489	-0.47557452	0.50113048	-0.53653016	0.4502838
33.40165	-3.2832525	132.83904	-3.057963	139.34391	-0.46591711	0.50245753	-0.53349955	0.45817117
33.6016	-3.1401703	132.18683	-3.0239223	138.69702	-0.46781057	0.51616155	-0.53036722	0.46598792
33.80155	-3.252882	130.98193	-2.9904172	138.05421	-0.4509633	0.5191045	-0.52713542	0.47373261
34.0015	-3.0938942	130.76436	-2.9574405	137.41546	-0.45728289	0.53043402	-0.5238064	0.48140389
34.20145	-3.1027884	129.0352	-2.9249851	136.78077	-0.44061742	0.54343422	-0.52038244	0.48900047
34.4014	-3.0140378	129.4812	-2.893044	136.15011	-0.44940273	0.54553371	-0.51686579	0.49652114
34.60135	-3.0697315	127.9398	-2.86161	135.52348	-0.43178815	0.55386215	-0.51325873	0.50396473
34.8013	-3.0960274	127.10265	-2.8306764	134.90085	-0.42236923	0.55841854	-0.50956353	0.51133018
35.00125	-2.9688239	126.04664	-2.800236	134.28222	-0.41808411	0.57445945	-0.50578245	0.51861648
35.2012	-2.9831257	124.95095	-2.7702821	133.66756	-0.40635308	0.58139103	-0.50191777	0.52582267
35.40115	-2.8422899	125.59323	-2.7408078	133.05686	-0.41959331	0.58622807	-0.49797173	0.53294789
35.6011	-3.1191635	123.79846	-2.7118064	132.45011	-0.38844544	0.58028661	-0.49394659	0.5399913
35.80105	-2.8926382	123.11737	-2.6832712	131.84729	-0.39160094	0.60031674	-0.48984459	0.54695217
36.001	-2.9197562	121.12961	-2.6551956	131.24838	-0.36938766	0.61162604	-0.48566795	0.5538298
36.20095	-2.8924098	121.07781	-2.6275729	130.65336	-0.36999761	0.61388946	-0.48141891	0.56062357
36.4009	-2.8647215	119.6827	-2.6003966	130.06222	-0.35607491	0.62470399	-0.47709965	0.56733289
36.60085	-2.9603295	118.72256	-2.5736603	129.47494	-0.34177408	0.62368002	-0.47271238	0.57395727
36.8008	-2.840471	117.78513	-2.5473575	128.8915	-0.33613111	0.63793063	-0.46825925	0.58049623
37.00075	-2.8904138	116.62907	-2.521482	128.31189	-0.32133902	0.64088682	-0.46374242	0.58694939
37.2007	-2.8436086	116.35125	-2.4960273	127.73608	-0.31994712	0.64590862	-0.45916404	0.5933164
37.40065	-2.8337951	115.16767	-2.4709873	127.16405	-0.30688356	0.6531171	-0.4545262	0.59959695
37.6006	-2.9105475	114.47501	-2.4463559	126.5958	-0.29633551	0.65100123	-0.449831	0.60579081
37.80055	-2.7195048	113.49446	-2.422127	126.03129	-0.29149281	0.67056488	-0.44508052	0.61189779
38.0005	-2.838537	112.84397	-2.3982944	125.47051	-0.27999762	0.66465971	-0.44027679	0.61791773
38.20045	-2.6860721	112.07877	-2.3748523	124.91345	-0.27589681	0.68017482	-0.43542185	0.62385053
38.4004	-2.7528296	111.39441	-2.3517948	124.36007	-0.2657031	0.67818915	-0.43051767	0.62969615
38.60035	-2.7470407	111.0985	-2.3291159	123.81036	-0.2623718	0.68000541	-0.42556624	0.63545457
38.8003	-2.6876407	109.16225	-2.30681	123.26431	-0.24088804	0.69320648	-0.4205695	0.64112583
39.00025	-2.7477369	109.56512	-2.2848714	122.72189	-0.24406179	0.68672775	-0.41552937	0.64670999
39.2002	-2.6794066	107.01395	-2.2632944	122.18307	-0.21493677	0.70241478	-0.41044772	0.65220716
39.40015	-2.7333519	107.35368	-2.2420735	121.64785	-0.21774134	0.69678701	-0.40532643	0.65761751
39.6001	-2.7211323	105.75907	-2.2212031	121.11619	-0.19854623	0.70356549	-0.40016733	0.66294122
39.80005	-2.6889849	105.09383	-2.2006778	120.58809	-0.19107006	0.70844043	-0.3949722	0.6681785
40	-2.7346992	104.46069	-2.1804923	120.06351	-0.1822682	0.70677891	-0.38974284	0.67332962
